cell_name	type	Tumor
MGH56_P13_A04	malignant	56
MGH56_P13_A08	malignant	56
MGH56_P13_A09	malignant	56
MGH56_P13_A10	malignant	56
MGH56_P13_A11	malignant	56
MGH56_P13_A12	malignant	56
MGH56_P13_B01	malignant	56
MGH56_P13_B02	malignant	56
MGH56_P13_B03	malignant	56
MGH56_P13_B04	malignant	56
MGH56_P13_B05	malignant	56
MGH56_P13_B06	malignant	56
MGH56_P13_B07	malignant	56
MGH56_P13_B08	malignant	56
MGH56_P13_B09	malignant	56
MGH56_P13_B10	malignant	56
MGH56_P13_B11	malignant	56
MGH56_P13_B12	malignant	56
MGH56_P13_C01	malignant	56
MGH56_P13_C02	malignant	56
MGH56_P13_C03	malignant	56
MGH56_P13_C04	malignant	56
MGH56_P13_C05	malignant	56
MGH56_P13_C06	malignant	56
MGH56_P13_C07	malignant	56
MGH56_P13_C08	malignant	56
MGH56_P13_C09	malignant	56
MGH56_P13_C10	malignant	56
MGH56_P13_C11	malignant	56
MGH56_P13_C12	malignant	56
MGH56_P13_D01	malignant	56
MGH56_P13_D02	malignant	56
MGH56_P13_D03	malignant	56
MGH56_P13_D04	malignant	56
MGH56_P13_D05	malignant	56
MGH56_P13_D06	malignant	56
MGH56_P13_D07	malignant	56
MGH56_P13_D08	malignant	56
MGH56_P13_D09	malignant	56
MGH56_P13_D10	malignant	56
MGH56_P13_D11	malignant	56
MGH56_P13_D12	malignant	56
MGH56_P13_E01	malignant	56
MGH56_P13_E02	malignant	56
MGH56_P13_E03	malignant	56
MGH56_P13_E04	malignant	56
MGH56_P13_E05	malignant	56
MGH56_P13_E06	malignant	56
MGH56_P13_E07	malignant	56
MGH56_P13_E09	malignant	56
MGH56_P13_E10	malignant	56
MGH56_P13_E11	malignant	56
MGH56_P13_E12	malignant	56
MGH56_P13_F01	malignant	56
MGH56_P13_F02	malignant	56
MGH56_P13_F03	malignant	56
MGH56_P13_F04	malignant	56
MGH56_P13_F05	malignant	56
MGH56_P13_F06	malignant	56
MGH56_P13_F07	malignant	56
MGH56_P13_F08	malignant	56
MGH56_P13_F09	malignant	56
MGH56_P13_F10	malignant	56
MGH56_P13_F11	malignant	56
MGH56_P13_F12	malignant	56
MGH56_P13_G01	malignant	56
MGH56_P13_G02	malignant	56
MGH56_P13_G03	malignant	56
MGH56_P13_G05	malignant	56
MGH56_P13_G06	malignant	56
MGH56_P13_G07	malignant	56
MGH56_P13_G08	malignant	56
MGH56_P13_G09	malignant	56
MGH56_P13_G10	malignant	56
MGH56_P13_G11	malignant	56
MGH56_P13_G12	malignant	56
MGH56_P13_H01	malignant	56
MGH56_P13_H02	malignant	56
MGH56_P13_H03	malignant	56
MGH56_P13_H04	malignant	56
MGH56_P13_H05	malignant	56
MGH56_P13_H06	malignant	56
MGH56_P13_H07	malignant	56
MGH56_P13_H09	malignant	56
MGH56_P13_H10	malignant	56
MGH56_P13_H11	malignant	56
MGH56_P13_H12	malignant	56
MGH64-P16-A02	malignant	64
MGH64-P16-A05	malignant	64
MGH64-P16-A07	malignant	64
MGH64-P16-A11	malignant	64
MGH64-P16-B01	malignant	64
MGH64-P16-B02	malignant	64
MGH64-P16-B03	malignant	64
MGH64-P16-B04	malignant	64
MGH64-P16-B07	malignant	64
MGH64-P16-B09	malignant	64
MGH64-P16-B12	malignant	64
MGH64-P16-C01	malignant	64
MGH64-P16-C02	malignant	64
MGH64-P16-C03	malignant	64
MGH64-P16-C04	malignant	64
MGH64-P16-C05	malignant	64
MGH64-P16-C07	malignant	64
MGH64-P16-C10	malignant	64
MGH64-P16-C12	malignant	64
MGH64-P16-D06	malignant	64
MGH64-P16-D07	malignant	64
MGH64-P16-D08	malignant	64
MGH64-P16-D10	malignant	64
MGH64-P16-D11	malignant	64
MGH64-P16-D12	malignant	64
MGH64-P16-E03	malignant	64
MGH64-P16-E06	malignant	64
MGH64-P16-E07	malignant	64
MGH64-P16-E09	malignant	64
MGH64-P16-E10	malignant	64
MGH64-P16-F01	malignant	64
MGH64-P16-F02	malignant	64
MGH64-P16-F03	malignant	64
MGH64-P16-F04	malignant	64
MGH64-P16-F05	malignant	64
MGH64-P16-F06	malignant	64
MGH64-P16-F07	malignant	64
MGH64-P16-F11	malignant	64
MGH64-P16-G02	malignant	64
MGH64-P16-G03	malignant	64
MGH64-P16-G04	malignant	64
MGH64-P16-G05	malignant	64
MGH64-P16-G08	malignant	64
MGH64-P16-G10	malignant	64
MGH64-P16-H01	malignant	64
MGH64-P16-H03	malignant	64
MGH64-P16-H05	malignant	64
MGH64-P16-H06	malignant	64
MGH64-P16-H08	malignant	64
MGH64-P16-H10	malignant	64
MGH64-P16-H11	malignant	64
MGH64-P1-A02	malignant	64
MGH64-P1-A03	malignant	64
MGH64-P1-A05	malignant	64
MGH64-P1-A06	malignant	64
MGH64-P1-A07	malignant	64
MGH64-P1-A08	malignant	64
MGH64-P1-A09	malignant	64
MGH64-P1-A10	malignant	64
MGH64-P1-A11	malignant	64
MGH64-P1-B01	malignant	64
MGH64-P1-B03	malignant	64
MGH64-P1-B05	malignant	64
MGH64-P1-B06	malignant	64
MGH64-P1-B07	malignant	64
MGH64-P1-B09	malignant	64
MGH64-P1-B10	malignant	64
MGH64-P1-B11	malignant	64
MGH64-P1-B12	malignant	64
MGH64-P1-C01	malignant	64
MGH64-P1-C02	malignant	64
MGH64-P1-C03	malignant	64
MGH64-P1-C04	malignant	64
MGH64-P1-C06	malignant	64
MGH64-P1-C07	malignant	64
MGH64-P1-C08	malignant	64
MGH64-P1-C11	malignant	64
MGH64-P1-D01	malignant	64
MGH64-P1-D02	malignant	64
MGH64-P1-D03	malignant	64
MGH64-P1-D04	malignant	64
MGH64-P1-D05	malignant	64
MGH64-P1-D06	malignant	64
MGH64-P1-D07	malignant	64
MGH64-P1-D08	malignant	64
MGH64-P1-D09	malignant	64
MGH64-P1-D10	malignant	64
MGH64-P1-D11	malignant	64
MGH64-P1-D12	malignant	64
MGH64-P1-E01	malignant	64
MGH64-P1-E02	malignant	64
MGH64-P1-E04	malignant	64
MGH64-P1-E05	malignant	64
MGH64-P1-E06	malignant	64
MGH64-P1-E07	malignant	64
MGH64-P1-E08	malignant	64
MGH64-P1-E09	malignant	64
MGH64-P1-E10	malignant	64
MGH64-P1-E11	malignant	64
MGH64-P1-E12	malignant	64
MGH64-P1-F01	malignant	64
MGH64-P1-F02	malignant	64
MGH64-P1-F03	malignant	64
MGH64-P1-F04	malignant	64
MGH64-P1-F05	malignant	64
MGH64-P1-F07	malignant	64
MGH64-P1-F08	malignant	64
MGH64-P1-F09	malignant	64
MGH64-P1-F10	malignant	64
MGH64-P1-F11	malignant	64
MGH64-P1-F12	malignant	64
MGH64-P1-G01	malignant	64
MGH64-P1-G02	malignant	64
MGH64-P1-G04	malignant	64
MGH64-P1-G05	malignant	64
MGH64-P1-G06	malignant	64
MGH64-P1-G07	malignant	64
MGH64-P1-G08	malignant	64
MGH64-P1-G09	malignant	64
MGH64-P1-G10	malignant	64
MGH64-P1-G11	malignant	64
MGH64-P1-G12	malignant	64
MGH64-P1-H02	malignant	64
MGH64-P1-H03	malignant	64
MGH64-P1-H04	malignant	64
MGH64-P1-H05	malignant	64
MGH64-P1-H06	malignant	64
MGH64-P1-H07	malignant	64
MGH64-P1-H08	malignant	64
MGH64-P1-H09	malignant	64
MGH64-P1-H10	malignant	64
MGH64-P1-H11	malignant	64
MGH64-P1-H12	malignant	64
MGH64-P2-A01	malignant	64
MGH64-P2-A02	malignant	64
MGH64-P2-A03	malignant	64
MGH64-P2-A04	malignant	64
MGH64-P2-A05	malignant	64
MGH64-P2-A06	malignant	64
MGH64-P2-A08	malignant	64
MGH64-P2-A09	malignant	64
MGH64-P2-A10	malignant	64
MGH64-P2-A12	malignant	64
MGH64-P2-B01	malignant	64
MGH64-P2-B02	malignant	64
MGH64-P2-B03	malignant	64
MGH64-P2-B05	malignant	64
MGH64-P2-B06	malignant	64
MGH64-P2-B09	malignant	64
MGH64-P2-B10	malignant	64
MGH64-P2-B11	malignant	64
MGH64-P2-B12	malignant	64
MGH64-P2-C02	malignant	64
MGH64-P2-C03	malignant	64
MGH64-P2-C04	malignant	64
MGH64-P2-C05	malignant	64
MGH64-P2-C07	malignant	64
MGH64-P2-C08	malignant	64
MGH64-P2-C10	malignant	64
MGH64-P2-C11	malignant	64
MGH64-P2-C12	malignant	64
MGH64-P2-D01	malignant	64
MGH64-P2-D02	malignant	64
MGH64-P2-D03	malignant	64
MGH64-P2-D04	malignant	64
MGH64-P2-D05	malignant	64
MGH64-P2-D06	malignant	64
MGH64-P2-D07	malignant	64
MGH64-P2-D08	malignant	64
MGH64-P2-D09	malignant	64
MGH64-P2-D10	malignant	64
MGH64-P2-D11	malignant	64
MGH64-P2-E01	malignant	64
MGH64-P2-E02	malignant	64
MGH64-P2-E03	malignant	64
MGH64-P2-E06	malignant	64
MGH64-P2-E07	malignant	64
MGH64-P2-E08	malignant	64
MGH64-P2-E09	malignant	64
MGH64-P2-E10	malignant	64
MGH64-P2-E11	malignant	64
MGH64-P2-E12	malignant	64
MGH64-P2-F01	malignant	64
MGH64-P2-F02	malignant	64
MGH64-P2-F03	malignant	64
MGH64-P2-F04	malignant	64
MGH64-P2-F05	malignant	64
MGH64-P2-F06	malignant	64
MGH64-P2-F07	malignant	64
MGH64-P2-F10	malignant	64
MGH64-P2-F11	malignant	64
MGH64-P2-F12	malignant	64
MGH64-P2-G01	malignant	64
MGH64-P2-G03	malignant	64
MGH64-P2-G04	malignant	64
MGH64-P2-G05	malignant	64
MGH64-P2-G06	malignant	64
MGH64-P2-G07	malignant	64
MGH64-P2-G09	malignant	64
MGH64-P2-G10	malignant	64
MGH64-P2-G11	malignant	64
MGH64-P2-G12	malignant	64
MGH64-P2-H01	malignant	64
MGH64-P2-H02	malignant	64
MGH64-P2-H03	malignant	64
MGH64-P2-H04	malignant	64
MGH64-P2-H06	malignant	64
MGH64-P2-H07	malignant	64
MGH64-P2-H10	malignant	64
MGH64-P2-H12	malignant	64
mgh103_P2_D02	malignant	103
MGH103_P4_E06	malignant	103
MGH103_P5_D04	malignant	103
MGH103_P5_C09	malignant	103
MGH103_P3_D10	malignant	103
MGH103_P3_B04	malignant	103
MGH103_P4_A04	malignant	103
MGH103_P3_E01	malignant	103
MGH103_P4_C01	malignant	103
MGH103_P5_C08	malignant	103
MGH103_P4_C07	malignant	103
MGH103_P5_B06	malignant	103
mgh103_P2_B01	malignant	103
MGH103_P5_E11	malignant	103
MGH103_P5_A09	malignant	103
MGH103_P5_F10	malignant	103
MGH103_P4_E08	malignant	103
MGH103_P5_C01	malignant	103
MGH103_P4_H03	malignant	103
mgh103_P2_C09	malignant	103
MGH103_P3_C07	malignant	103
MGH103_P4_G09	malignant	103
MGH103_P4_H08	malignant	103
mgh103_P2_E03	malignant	103
MGH103_P5_F01	malignant	103
MGH103_P4_E09	malignant	103
MGH103_P4_G12	malignant	103
mgh103_P2_G05	malignant	103
mgh103_P2_F11	malignant	103
MGH103_P5_E10	malignant	103
MGH103_P5_A10	malignant	103
MGH103_P4_B10	malignant	103
MGH103_P5_A03	malignant	103
mgh103_P2_E08	malignant	103
mgh103_P2_G08	malignant	103
MGH103_P4_D08	malignant	103
MGH103_P3_H07	malignant	103
MGH103_P5_G05	malignant	103
MGH103_P4_B09	malignant	103
MGH103_P3_A09	malignant	103
mgh103_P2_H05	malignant	103
MGH103_P4_A02	malignant	103
MGH103_P4_B05	malignant	103
mgh103_P2_D09	malignant	103
MGH103_P5_G07	malignant	103
mgh103_P2_A06	malignant	103
MGH103_P5_E06	malignant	103
MGH103_P4_G05	malignant	103
MGH103_P5_B11	malignant	103
MGH103_P3_C03	malignant	103
MGH103_P5_H12	malignant	103
MGH103_P4_G03	malignant	103
MGH103_P5_F06	malignant	103
mgh103_P2_D12	malignant	103
MGH103_P4_G06	malignant	103
MGH103_P4_H12	malignant	103
mgh103_P2_F09	malignant	103
MGH103_P5_H04	malignant	103
mgh103_P2_H09	malignant	103
MGH103_P5_B10	malignant	103
MGH103_P5_F02	malignant	103
MGH103_P5_C03	malignant	103
mgh103_P2_D11	malignant	103
MGH103_P5_A07	malignant	103
MGH103_P5_E08	malignant	103
mgh103_P2_G03	malignant	103
mgh103_P2_H10	malignant	103
MGH103_P3_B08	malignant	103
MGH103_P5_G09	malignant	103
MGH103_P4_H05	malignant	103
MGH103_P4_H01	malignant	103
mgh103_P2_F12	malignant	103
mgh103_P2_D06	malignant	103
mgh103_P2_F01	malignant	103
MGH103_P3_D06	malignant	103
mgh103_P2_F03	malignant	103
mgh103_P2_H11	malignant	103
MGH103_P3_F10	malignant	103
MGH103_P5_F03	malignant	103
MGH103_P4_C08	malignant	103
MGH103_P4_A03	malignant	103
MGH103_P4_H09	malignant	103
MGH103_P4_D11	malignant	103
MGH103_P4_D04	malignant	103
MGH103_P3_E05	malignant	103
MGH103_P3_D01	malignant	103
mgh103_P2_E04	malignant	103
mgh103_P2_C05	malignant	103
mgh103_P2_D05	malignant	103
MGH103_P5_D12	malignant	103
mgh103_P2_A03	malignant	103
MGH103_P3_F06	malignant	103
MGH103_P3_E07	malignant	103
MGH103_P4_C04	malignant	103
mgh103_P2_G12	malignant	103
MGH103_P3_E03	malignant	103
mgh103_P2_C01	malignant	103
MGH103_P4_D09	malignant	103
mgh103_P2_D10	malignant	103
mgh103_P2_B05	malignant	103
MGH103_P5_F07	malignant	103
MGH103_P3_C05	malignant	103
MGH103_P3_F05	malignant	103
MGH103_P3_F11	malignant	103
mgh103_P2_E11	malignant	103
MGH103_P5_D05	malignant	103
MGH103_P4_D03	malignant	103
MGH103_P3_G12	malignant	103
MGH107neg_P5_C12	malignant	107
MGH107neg_P2_A03	malignant	107
MGH107neg_P1_B02	malignant	107
MGH107neg_P5_E12	malignant	107
MGH107neg_P2_A04	malignant	107
MGH107neg_P1_A09	malignant	107
MGH107neg_P5_C06	malignant	107
MGH107neg_P1_D12	malignant	107
MGH107neg_P1_E09	malignant	107
MGH107neg_P1_F01	malignant	107
MGH107neg_P5_F07	malignant	107
MGH107neg_P2_F04	malignant	107
MGH107neg_P5_G02	malignant	107
MGH107neg_P1_D09	malignant	107
MGH107neg_P1_D07	malignant	107
MGH107neg_P5_E08	malignant	107
MGH107neg_P1_E03	malignant	107
MGH107neg_P1_F08	malignant	107
MGH107neg_P2_F11	malignant	107
MGH107neg_P2_H06	malignant	107
MGH107neg_P1_F09	malignant	107
MGH107neg_P1_D08	malignant	107
MGH107neg_P1_A04	malignant	107
MGH107neg_P1_E02	malignant	107
MGH107neg_P5_G04	malignant	107
MGH107neg_P5_H08	malignant	107
MGH107neg_P2_H05	malignant	107
MGH107neg_P5_B09	malignant	107
MGH107neg_P5_D03	malignant	107
MGH107neg_P1_H11	malignant	107
MGH107neg_P5_B12	malignant	107
MGH107neg_P1_G05	malignant	107
MGH107neg_P2_C04	malignant	107
MGH107neg_P1_D11	malignant	107
MGH107neg_P5_A06	malignant	107
MGH107neg_P2_C10	malignant	107
MGH107neg_P5_A04	malignant	107
MGH107neg_P5_D12	malignant	107
MGH107neg_P2_A10	malignant	107
MGH107neg_P1_C03	malignant	107
MGH107neg_P1_B05	malignant	107
MGH107neg_P1_B01	malignant	107
MGH107neg_P2_D06	malignant	107
MGH107neg_P1_G03	malignant	107
MGH107neg_P1_F11	malignant	107
MGH107neg_P2_F08	malignant	107
MGH107neg_P1_G02	malignant	107
MGH107neg_P2_B04	malignant	107
MGH107neg_P2_B08	malignant	107
MGH107neg_P1_C05	malignant	107
MGH107neg_P1_A02	malignant	107
MGH107neg_P2_E10	malignant	107
MGH107neg_P1_D03	malignant	107
MGH107neg_P2_H12	malignant	107
MGH107neg_P5_H04	malignant	107
MGH107neg_P5_G07	malignant	107
MGH107neg_P2_G12	malignant	107
MGH107neg_P2_A05	malignant	107
MGH107neg_P2_G06	malignant	107
MGH107neg_P1_H04	malignant	107
MGH107neg_P1_A12	malignant	107
MGH107neg_P1_G10	malignant	107
MGH107neg_P1_C07	malignant	107
MGH107neg_P5_C11	malignant	107
MGH107neg_P5_H03	malignant	107
MGH107neg_P1_H10	malignant	107
MGH107neg_P2_E05	malignant	107
MGH107neg_P5_A03	malignant	107
MGH107neg_P1_B09	malignant	107
MGH107neg_P2_C12	malignant	107
MGH107neg_P5_E01	malignant	107
MGH107neg_P5_H07	malignant	107
MGH107neg_P5_F01	malignant	107
MGH107neg_P2_C07	malignant	107
MGH107neg_P1_H08	malignant	107
MGH107neg_P1_H12	malignant	107
MGH107neg_P2_F10	malignant	107
MGH107neg_P2_B02	malignant	107
MGH107neg_P5_E06	malignant	107
MGH107neg_P1_B06	malignant	107
MGH107neg_P5_F05	malignant	107
MGH107neg_P5_F10	malignant	107
MGH107neg_P1_H09	malignant	107
MGH107neg_P1_B07	malignant	107
MGH107neg_P2_E04	malignant	107
MGH107neg_P5_A09	malignant	107
MGH107neg_P5_C02	malignant	107
MGH107neg_P2_B05	malignant	107
MGH107neg_P1_D02	malignant	107
MGH107neg_P2_A02	malignant	107
MGH107neg_P1_B08	malignant	107
MGH107neg_P1_H05	malignant	107
MGH107neg_P2_F05	malignant	107
MGH107neg_P1_D04	malignant	107
MGH107neg_P1_H02	malignant	107
MGH107neg_P1_F10	malignant	107
MGH107neg_P2_F07	malignant	107
MGH107neg_P5_G09	malignant	107
MGH107neg_P2_C09	malignant	107
MGH107neg_P5_H10	malignant	107
MGH107neg_P1_H01	malignant	107
MGH107neg_P5_D08	malignant	107
MGH107neg_P1_C10	malignant	107
MGH107neg_P1_B10	malignant	107
MGH107neg_P2_E11	malignant	107
MGH107neg_P1_A07	malignant	107
MGH107neg_P5_B01	malignant	107
MGH107neg_P5_B10	malignant	107
MGH107neg_P5_B04	malignant	107
MGH107neg_P1_H07	malignant	107
MGH107neg_P5_E04	malignant	107
MGH107neg_P5_G10	malignant	107
MGH107neg_P5_G03	malignant	107
MGH107neg_P1_F02	malignant	107
MGH107neg_P5_C08	malignant	107
MGH107neg_P5_F03	malignant	107
MGH107neg_P5_E05	malignant	107
MGH107neg_P5_A10	malignant	107
MGH107neg_P5_F11	malignant	107
MGH107neg_P5_F08	malignant	107
MGH107neg_P1_G09	malignant	107
MGH107neg_P5_E03	malignant	107
MGH107neg_P5_C10	malignant	107
MGH107neg_P5_G05	malignant	107
MGH107neg_P2_D11	malignant	107
MGH107neg_P2_C08	malignant	107
MGH107neg_P1_C06	malignant	107
MGH107neg_P1_E08	malignant	107
MGH107neg_P5_D09	malignant	107
MGH107neg_P1_C12	malignant	107
MGH107neg_P2_E08	malignant	107
MGH107neg_P5_G11	malignant	107
MGH107neg_P1_G08	malignant	107
MGH107neg_P5_C04	malignant	107
MGH107neg_P2_F09	malignant	107
MGH107neg_P1_C01	malignant	107
MGH107neg_P2_B10	malignant	107
MGH107neg_P5_A11	malignant	107
MGH107neg_P1_G07	malignant	107
MGH107neg_P5_F04	malignant	107
MGH107neg_P2_D08	malignant	107
MGH107neg_P5_E11	malignant	107
MGH107neg_P5_D02	malignant	107
MGH107neg_P5_B02	malignant	107
MGH107neg_P2_B09	malignant	107
MGH107neg_P2_D02	malignant	107
MGH107neg_P2_G05	malignant	107
MGH107neg_P5_D06	malignant	107
MGH107neg_P5_C01	malignant	107
MGH107neg_P2_B11	malignant	107
MGH107neg_P5_F06	malignant	107
MGH107neg_P5_F09	malignant	107
MGH107neg_P1_A11	malignant	107
MGH107neg_P5_E02	malignant	107
MGH107neg_P2_D12	malignant	107
MGH107neg_P5_B03	malignant	107
MGH107neg_P2_C06	malignant	107
MGH107neg_P2_B12	malignant	107
MGH107neg_P2_D05	malignant	107
MGH107neg_P2_E02	malignant	107
MGH107neg_P1_A01	malignant	107
MGH107neg_P2_H01	malignant	107
MGH107neg_P1_B12	malignant	107
MGH107neg_P2_G04	malignant	107
MGH107neg_P1_G04	malignant	107
MGH107neg_P5_C09	malignant	107
MGH107neg_P1_D05	malignant	107
MGH107neg_P1_A05	malignant	107
MGH107neg_P1_G11	malignant	107
MGH107neg_P1_E11	malignant	107
MGH107neg_P5_C03	malignant	107
MGH107neg_P5_E10	malignant	107
MGH107neg_P2_F02	malignant	107
MGH107neg_P1_E10	malignant	107
MGH107neg_P1_C02	malignant	107
MGH107neg_P2_A12	malignant	107
MGH107neg_P5_A08	malignant	107
MGH107neg_P1_A10	malignant	107
MGH107neg_P5_H02	malignant	107
MGH107neg_P1_C08	malignant	107
MGH107neg_P2_E06	malignant	107
MGH107neg_P1_F03	malignant	107
MGH107neg_P1_G06	malignant	107
MGH107neg_P2_H03	malignant	107
MGH107neg_P2_C05	malignant	107
MGH107neg_P1_E01	malignant	107
MGH107neg_P1_D06	malignant	107
MGH61_P3_D03	malignant	61
MGH42_P12_D04	malignant	42
MGH42_P13_C11	malignant	42
MGH42_P14_C04	malignant	42
MGH42_P14_G04	malignant	42
MGH42_P14_H01	malignant	42
MGH45_P10_A05	malignant	45
MGH45_P10_B04	malignant	45
MGH45_P10_B08	malignant	45
MGH45_P10_B09	malignant	45
MGH45_P10_E01	malignant	45
MGH45_P10_E11	malignant	45
MGH45_P10_F09	malignant	45
MGH45_P10_F12	malignant	45
MGH42_P3_E01	malignant	42
MGH42_P3_F09	malignant	42
MGH42_P3_G06	malignant	42
MGH56_P16_F07	malignant	56
MGH43_P4_B07	malignant	43
MGH43_P5_G02	malignant	43
MGH43_P8_E09	malignant	43
MGH45_P4_A08	malignant	45
MGH45_P4_B06	malignant	45
MGH45_P4_F08	malignant	45
MGH45_P4_G05	malignant	45
MGH45_P4_H05	malignant	45
MGH45_P4_H10	malignant	45
MGH42_P4_D10	malignant	42
MGH42_P6_F08	malignant	42
MGH45_P11_B01	malignant	45
MGH45_P11_D03	malignant	45
MGH45_P11_D07	malignant	45
MGH45_P11_E09	malignant	45
MGH45_P11_F04	malignant	45
MGH45_P11_G03	malignant	45
MGH45_P12_B01	malignant	45
MGH45_P12_C05	malignant	45
MGH45_P12_C08	malignant	45
MGH45_P12_C12	malignant	45
MGH45_P12_D07	malignant	45
MGH45_P12_E06	malignant	45
MGH45_P12_F01	malignant	45
MGH45_P12_F03	malignant	45
MGH45_P12_G08	malignant	45
MGH45_P12_H01	malignant	45
MGH45_P7_D05	malignant	45
MGH45_P7_F09	malignant	45
MGH45_P8_A01	malignant	45
MGH45_P8_A06	malignant	45
MGH45_P8_B01	malignant	45
MGH45_P8_E03	malignant	45
MGH45_P8_E06	malignant	45
MGH45_P8_H10	malignant	45
MGH45_P8_H11	malignant	45
MGH45_P6_A03	malignant	45
MGH45_P6_B06	malignant	45
MGH45_P6_B08	malignant	45
MGH45_P6_B11	malignant	45
MGH45_P6_D07	malignant	45
MGH45_P6_E02	malignant	45
MGH61_P6_D09	malignant	61
MGH61_P8_D06	malignant	61
MGH64_P10_G12	malignant	64
MGH61_P16_H04	malignant	61
MGH64_P4_B11	malignant	64
MGH64_P4_F05	malignant	64
MGH64_P5_D10	malignant	64
MGH64_P5_H09	malignant	64
MGH64_P6_C05	malignant	64
MGH45_P1_G12	malignant	45
MGH57_P4_B08	malignant	57
MGH57_P4_D08	malignant	57
MGH57_P4_F09	malignant	57
MGH57_P5_G04	malignant	57
MGH57_P6_B09	malignant	57
MGH57_P7_C03	malignant	57
MGH57_P7_E03	malignant	57
MGH57_P7_F12	malignant	57
MGH57_P7_H05	malignant	57
MGH64-P16-A12	malignant	64
MGH64-P16-D09	malignant	64
MGH64-P16-H07	malignant	64
MGH64-P1-C09	malignant	64
MGH64-P2-A07	malignant	64
MGH64-P2-H05	malignant	64
mgh103_P2_C10	malignant	103
MGH107neg_P1_B04	malignant	107
MGH107neg_P1_E07	malignant	107
MGH107neg_P1_F07	malignant	107
MGH42_P8_F07	malignant	42
MGH61_P3_B07	malignant	61
MGH61_P3_C06	malignant	61
MGH61_P3_D01	malignant	61
MGH42_P13_G09	malignant	42
MGH42_P14_F05	malignant	42
MGH43_P9_G03	malignant	43
MGH42_P3_B04	malignant	42
MGH42_P3_H01	malignant	42
MGH43_P3_D08	malignant	43
MGH43_P3_F11	malignant	43
MGH44_P3_A03	malignant	44
MGH44_P3_B01	malignant	44
MGH44_P3_C02	malignant	44
MGH44_P3_F04	malignant	44
MGH44_P3_F06	malignant	44
MGH44_P3_G02	malignant	44
MGH44_P3_G07	malignant	44
MGH44_P3_G08	malignant	44
MGH44_P3_H01	malignant	44
MGH44_P3_H03	malignant	44
MGH44_P11_A06	malignant	44
MGH44_P11_B06	malignant	44
MGH44_P11_E07	malignant	44
MGH44_P11_F04	malignant	44
MGH44_P11_G06	malignant	44
MGH44_P11_H07	malignant	44
MGH44_P11_H08	malignant	44
MGH44_P12_A03	malignant	44
MGH44_P12_B08	malignant	44
MGH44_P12_E04	malignant	44
MGH44_P12_E08	malignant	44
MGH44_P12_E09	malignant	44
MGH44_P12_F04	malignant	44
MGH44_P12_F09	malignant	44
MGH44_P12_G01	malignant	44
MGH44_P12_G12	malignant	44
MGH44_P12_H02	malignant	44
MGH44_P12_H06	malignant	44
MGH44_P12_H07	malignant	44
MGH44_P12_H11	malignant	44
MGH44_P9_A08	malignant	44
MGH44_P9_B05	malignant	44
MGH44_P9_B07	malignant	44
MGH44_P9_C10	malignant	44
MGH44_P9_D09	malignant	44
MGH44_P9_E08	malignant	44
MGH56_P17_G12	malignant	56
MGH56_P17_H07	malignant	56
MGH43_P5_G12	malignant	43
MGH61_P4_B10	malignant	61
MGH61_P7_F06	malignant	61
MGH61_P8_A02	malignant	61
MGH64_P10_A09	malignant	64
MGH64_P10_B01	malignant	64
MGH64_P10_C03	malignant	64
MGH64_P10_C10	malignant	64
MGH64_P10_G10	malignant	64
MGH64_P10_H04	malignant	64
MGH61_P11_A11	malignant	61
MGH61_P12_E04	malignant	61
MGH64_P12_A12	malignant	64
MGH64_P12_C08	malignant	64
MGH64_P12_D12	malignant	64
MGH64_P12_E01	malignant	64
MGH64_P12_E05	malignant	64
MGH64_P12_G02	malignant	64
MGH64_P12_G06	malignant	64
MGH64_P12_H01	malignant	64
MGH64_P12_H04	malignant	64
MGH61_P13_F03	malignant	61
MGH61_P14_F02	malignant	61
MGH61_P15_A02	malignant	61
MGH61_P15_C01	malignant	61
MGH61_P16_A02	malignant	61
MGH64_P3_A01	malignant	64
MGH64_P3_A03	malignant	64
MGH64_P3_A04	malignant	64
MGH64_P3_A09	malignant	64
MGH64_P3_D05	malignant	64
MGH64_P3_D08	malignant	64
MGH64_P3_G05	malignant	64
MGH64_P4_A01	malignant	64
MGH64_P4_A02	malignant	64
MGH64_P4_A07	malignant	64
MGH64_P4_A10	malignant	64
MGH64_P4_B01	malignant	64
MGH64_P4_C07	malignant	64
MGH64_P4_C11	malignant	64
MGH64_P4_D03	malignant	64
MGH64_P4_E04	malignant	64
MGH64_P4_F03	malignant	64
MGH64_P4_H12	malignant	64
MGH64_P5_B04	malignant	64
MGH64_P5_D04	malignant	64
MGH64_P5_E05	malignant	64
MGH64_P5_H08	malignant	64
MGH64_P6_A01	malignant	64
MGH64_P6_H08	malignant	64
MGH44_P13_B08	malignant	44
